business_id,date_values
-09Oc2D14vRnmirPh0vlXw,20170723
-09Oc2D14vRnmirPh0vlXw,20170724
-09Oc2D14vRnmirPh0vlXw,20170801
-09Oc2D14vRnmirPh0vlXw,20170805
-09Oc2D14vRnmirPh0vlXw,20170819
-09Oc2D14vRnmirPh0vlXw,20170906
-09Oc2D14vRnmirPh0vlXw,20170916
-09Oc2D14vRnmirPh0vlXw,20170917
-09Oc2D14vRnmirPh0vlXw,20170921
-09Oc2D14vRnmirPh0vlXw,20170930
-09Oc2D14vRnmirPh0vlXw,20171018
-09Oc2D14vRnmirPh0vlXw,20171025
-09Oc2D14vRnmirPh0vlXw,20171030
-09Oc2D14vRnmirPh0vlXw,20171124
-09Oc2D14vRnmirPh0vlXw,20171125
-09Oc2D14vRnmirPh0vlXw,20171208
-09Oc2D14vRnmirPh0vlXw,20171209
-09Oc2D14vRnmirPh0vlXw,20171211
-09Oc2D14vRnmirPh0vlXw,20171216
-09Oc2D14vRnmirPh0vlXw,20180101
-09Oc2D14vRnmirPh0vlXw,20180107
-09Oc2D14vRnmirPh0vlXw,20180111
-09Oc2D14vRnmirPh0vlXw,20180128
-09Oc2D14vRnmirPh0vlXw,20180210
-09Oc2D14vRnmirPh0vlXw,20180211
-09Oc2D14vRnmirPh0vlXw,20180218
-09Oc2D14vRnmirPh0vlXw,20180220
-09Oc2D14vRnmirPh0vlXw,20180226
-09Oc2D14vRnmirPh0vlXw,20180310
-09Oc2D14vRnmirPh0vlXw,20180331
-09Oc2D14vRnmirPh0vlXw,20180407
-09Oc2D14vRnmirPh0vlXw,20180416
-09Oc2D14vRnmirPh0vlXw,20180420
-09Oc2D14vRnmirPh0vlXw,20180422
-09Oc2D14vRnmirPh0vlXw,20180518
-09Oc2D14vRnmirPh0vlXw,20180519
-09Oc2D14vRnmirPh0vlXw,20180526
-09Oc2D14vRnmirPh0vlXw,20180527
-09Oc2D14vRnmirPh0vlXw,20180528
-09Oc2D14vRnmirPh0vlXw,20180604
-09Oc2D14vRnmirPh0vlXw,20180611
-09Oc2D14vRnmirPh0vlXw,20180616
-09Oc2D14vRnmirPh0vlXw,20180618
-09Oc2D14vRnmirPh0vlXw,20180711
-09Oc2D14vRnmirPh0vlXw,20180714
-09Oc2D14vRnmirPh0vlXw,20180715
-09Oc2D14vRnmirPh0vlXw,20180728
-09Oc2D14vRnmirPh0vlXw,20180803
-09Oc2D14vRnmirPh0vlXw,20180805
-09Oc2D14vRnmirPh0vlXw,20180816
-09Oc2D14vRnmirPh0vlXw,20180818
-09Oc2D14vRnmirPh0vlXw,20180824
-09Oc2D14vRnmirPh0vlXw,20180825
-09Oc2D14vRnmirPh0vlXw,20180826
-09Oc2D14vRnmirPh0vlXw,20180903
-09Oc2D14vRnmirPh0vlXw,20180908
-09Oc2D14vRnmirPh0vlXw,20180913
-09Oc2D14vRnmirPh0vlXw,20181002
-09Oc2D14vRnmirPh0vlXw,20181022
-09Oc2D14vRnmirPh0vlXw,20181028
-09Oc2D14vRnmirPh0vlXw,20181108
-09Oc2D14vRnmirPh0vlXw,20181110
-09Oc2D14vRnmirPh0vlXw,20181112
-09Oc2D14vRnmirPh0vlXw,20181122
-09Oc2D14vRnmirPh0vlXw,20181130
-09Oc2D14vRnmirPh0vlXw,20181211
-09Oc2D14vRnmirPh0vlXw,20181229
-09Oc2D14vRnmirPh0vlXw,20190204
-09Oc2D14vRnmirPh0vlXw,20190309
-09Oc2D14vRnmirPh0vlXw,20190315
-09Oc2D14vRnmirPh0vlXw,20190323
-09Oc2D14vRnmirPh0vlXw,20190405
-09Oc2D14vRnmirPh0vlXw,20190419
-09Oc2D14vRnmirPh0vlXw,20190420
-09Oc2D14vRnmirPh0vlXw,20190421
-09Oc2D14vRnmirPh0vlXw,20190427
-09Oc2D14vRnmirPh0vlXw,20190429
-09Oc2D14vRnmirPh0vlXw,20190501
-09Oc2D14vRnmirPh0vlXw,20190503
-09Oc2D14vRnmirPh0vlXw,20190519
-09Oc2D14vRnmirPh0vlXw,20190531
-09Oc2D14vRnmirPh0vlXw,20190602
-09Oc2D14vRnmirPh0vlXw,20190619
-09Oc2D14vRnmirPh0vlXw,20190623
-09Oc2D14vRnmirPh0vlXw,20190627
-09Oc2D14vRnmirPh0vlXw,20190629
-09Oc2D14vRnmirPh0vlXw,20190701
-09Oc2D14vRnmirPh0vlXw,20190704
-09Oc2D14vRnmirPh0vlXw,20190705
-09Oc2D14vRnmirPh0vlXw,20190707
-09Oc2D14vRnmirPh0vlXw,20190804
-09Oc2D14vRnmirPh0vlXw,20190813
-09Oc2D14vRnmirPh0vlXw,20190823
-09Oc2D14vRnmirPh0vlXw,20190824
-09Oc2D14vRnmirPh0vlXw,20191005
-09Oc2D14vRnmirPh0vlXw,20191013
-09Oc2D14vRnmirPh0vlXw,20191014
-09Oc2D14vRnmirPh0vlXw,20191021
-09Oc2D14vRnmirPh0vlXw,20191022
-09Oc2D14vRnmirPh0vlXw,20191026
-09Oc2D14vRnmirPh0vlXw,20191105
-09Oc2D14vRnmirPh0vlXw,20191115
-09Oc2D14vRnmirPh0vlXw,20191122
-09Oc2D14vRnmirPh0vlXw,20191129
-09Oc2D14vRnmirPh0vlXw,20191201
-09Oc2D14vRnmirPh0vlXw,20191211
-09Oc2D14vRnmirPh0vlXw,20191226
-09Oc2D14vRnmirPh0vlXw,20191231
-09Oc2D14vRnmirPh0vlXw,20200111
-09Oc2D14vRnmirPh0vlXw,20200118
-09Oc2D14vRnmirPh0vlXw,20200228
-09Oc2D14vRnmirPh0vlXw,20200301
-09Oc2D14vRnmirPh0vlXw,20200308
-09Oc2D14vRnmirPh0vlXw,20200730
-09Oc2D14vRnmirPh0vlXw,20201003
-09Oc2D14vRnmirPh0vlXw,20201017
-09Oc2D14vRnmirPh0vlXw,20201023
-09Oc2D14vRnmirPh0vlXw,20201108
-09Oc2D14vRnmirPh0vlXw,20201110
-09Oc2D14vRnmirPh0vlXw,20201114
-09Oc2D14vRnmirPh0vlXw,20201124
-09Oc2D14vRnmirPh0vlXw,20201207
-09Oc2D14vRnmirPh0vlXw,20210109
-09Oc2D14vRnmirPh0vlXw,20210307
-09Oc2D14vRnmirPh0vlXw,20210309
-09Oc2D14vRnmirPh0vlXw,20210311
-09Oc2D14vRnmirPh0vlXw,20210410
-09Oc2D14vRnmirPh0vlXw,20210418
-09Oc2D14vRnmirPh0vlXw,20210501
-09Oc2D14vRnmirPh0vlXw,20210514
-09Oc2D14vRnmirPh0vlXw,20210723
-09Oc2D14vRnmirPh0vlXw,20210816
-09Oc2D14vRnmirPh0vlXw,20210829
-09Oc2D14vRnmirPh0vlXw,20210924
-09Oc2D14vRnmirPh0vlXw,20211023
-09Oc2D14vRnmirPh0vlXw,20211103
-09Oc2D14vRnmirPh0vlXw,20211109
-09Oc2D14vRnmirPh0vlXw,20211120
-09Oc2D14vRnmirPh0vlXw,20211121
-09Oc2D14vRnmirPh0vlXw,20211126
-09Oc2D14vRnmirPh0vlXw,20211221
-0EdehHjIQc0DtYU8QcAig,20150409
-0EdehHjIQc0DtYU8QcAig,20150510
-0EdehHjIQc0DtYU8QcAig,20150726
-0EdehHjIQc0DtYU8QcAig,20151005
-0EdehHjIQc0DtYU8QcAig,20160210
-0EdehHjIQc0DtYU8QcAig,20161031
-0EdehHjIQc0DtYU8QcAig,20190626
-0EdehHjIQc0DtYU8QcAig,20191120
-0EdehHjIQc0DtYU8QcAig,20191218
-0EdehHjIQc0DtYU8QcAig,20200117
-0EdehHjIQc0DtYU8QcAig,20201016
-0EdehHjIQc0DtYU8QcAig,20201211
-0FX23yAacC4bbLaGPvyxw,20180428
-0FX23yAacC4bbLaGPvyxw,20180502
-0FX23yAacC4bbLaGPvyxw,20180520
-0FX23yAacC4bbLaGPvyxw,20180630
-0FX23yAacC4bbLaGPvyxw,20180701
-0FX23yAacC4bbLaGPvyxw,20180707
-0FX23yAacC4bbLaGPvyxw,20180817
-0FX23yAacC4bbLaGPvyxw,20180912
-0FX23yAacC4bbLaGPvyxw,20180921
-0FX23yAacC4bbLaGPvyxw,20181124
-0FX23yAacC4bbLaGPvyxw,20181208
-0FX23yAacC4bbLaGPvyxw,20190126
-0FX23yAacC4bbLaGPvyxw,20190203
-0FX23yAacC4bbLaGPvyxw,20190322
-0FX23yAacC4bbLaGPvyxw,20190329
-0FX23yAacC4bbLaGPvyxw,20190525
-0FX23yAacC4bbLaGPvyxw,20190615
-0FX23yAacC4bbLaGPvyxw,20190620
-0FX23yAacC4bbLaGPvyxw,20190710
-0FX23yAacC4bbLaGPvyxw,20190717
-0FX23yAacC4bbLaGPvyxw,20190721
-0FX23yAacC4bbLaGPvyxw,20190727
-0FX23yAacC4bbLaGPvyxw,20190730
-0FX23yAacC4bbLaGPvyxw,20190731
-0FX23yAacC4bbLaGPvyxw,20190803
-0FX23yAacC4bbLaGPvyxw,20190808
-0FX23yAacC4bbLaGPvyxw,20190821
-0FX23yAacC4bbLaGPvyxw,20191011
-0FX23yAacC4bbLaGPvyxw,20191109
-0FX23yAacC4bbLaGPvyxw,20191214
-0FX23yAacC4bbLaGPvyxw,20200201
-0FX23yAacC4bbLaGPvyxw,20200207
-0FX23yAacC4bbLaGPvyxw,20200613
-0FX23yAacC4bbLaGPvyxw,20200807
-0FX23yAacC4bbLaGPvyxw,20200818
-0FX23yAacC4bbLaGPvyxw,20200927
-0FX23yAacC4bbLaGPvyxw,20201018
-0FX23yAacC4bbLaGPvyxw,20201106
-0FX23yAacC4bbLaGPvyxw,20210417
-0FX23yAacC4bbLaGPvyxw,20210502
-0FX23yAacC4bbLaGPvyxw,20210619
-0FX23yAacC4bbLaGPvyxw,20210831
-0FX23yAacC4bbLaGPvyxw,20210905
-0FX23yAacC4bbLaGPvyxw,20210925
-0FX23yAacC4bbLaGPvyxw,20211006
-0FX23yAacC4bbLaGPvyxw,20211017
-0FX23yAacC4bbLaGPvyxw,20211030
-0FX23yAacC4bbLaGPvyxw,20211204
-0FX23yAacC4bbLaGPvyxw,20211211
-0G_6-KFGpCpxTUlVXCMYQ,20131221
-0G_6-KFGpCpxTUlVXCMYQ,20131222
-0G_6-KFGpCpxTUlVXCMYQ,20131223
-0G_6-KFGpCpxTUlVXCMYQ,20131224
-0G_6-KFGpCpxTUlVXCMYQ,20131227
-0G_6-KFGpCpxTUlVXCMYQ,20131228
-0G_6-KFGpCpxTUlVXCMYQ,20131230
-0G_6-KFGpCpxTUlVXCMYQ,20140101
-0G_6-KFGpCpxTUlVXCMYQ,20140103
-0G_6-KFGpCpxTUlVXCMYQ,20140104
-0G_6-KFGpCpxTUlVXCMYQ,20140106
-0G_6-KFGpCpxTUlVXCMYQ,20140107
-0G_6-KFGpCpxTUlVXCMYQ,20140108
-0G_6-KFGpCpxTUlVXCMYQ,20140109
-0G_6-KFGpCpxTUlVXCMYQ,20140110
-0G_6-KFGpCpxTUlVXCMYQ,20140111
-0G_6-KFGpCpxTUlVXCMYQ,20140112
-0G_6-KFGpCpxTUlVXCMYQ,20140116
-0G_6-KFGpCpxTUlVXCMYQ,20140117
-0G_6-KFGpCpxTUlVXCMYQ,20140118
-0G_6-KFGpCpxTUlVXCMYQ,20140121
-0G_6-KFGpCpxTUlVXCMYQ,20140122
-0G_6-KFGpCpxTUlVXCMYQ,20140126
-0G_6-KFGpCpxTUlVXCMYQ,20140127
-0G_6-KFGpCpxTUlVXCMYQ,20140128
-0G_6-KFGpCpxTUlVXCMYQ,20140129
-0G_6-KFGpCpxTUlVXCMYQ,20140201
-0G_6-KFGpCpxTUlVXCMYQ,20140202
-0G_6-KFGpCpxTUlVXCMYQ,20140204
-0G_6-KFGpCpxTUlVXCMYQ,20140205
-0G_6-KFGpCpxTUlVXCMYQ,20140206
-0G_6-KFGpCpxTUlVXCMYQ,20140207
-0G_6-KFGpCpxTUlVXCMYQ,20140208
-0G_6-KFGpCpxTUlVXCMYQ,20140209
-0G_6-KFGpCpxTUlVXCMYQ,20140210
-0G_6-KFGpCpxTUlVXCMYQ,20140212
-0G_6-KFGpCpxTUlVXCMYQ,20140213
-0G_6-KFGpCpxTUlVXCMYQ,20140216
-0G_6-KFGpCpxTUlVXCMYQ,20140217
-0G_6-KFGpCpxTUlVXCMYQ,20140221
-0G_6-KFGpCpxTUlVXCMYQ,20140223
-0G_6-KFGpCpxTUlVXCMYQ,20140228
-0G_6-KFGpCpxTUlVXCMYQ,20140301
-0G_6-KFGpCpxTUlVXCMYQ,20140304
-0G_6-KFGpCpxTUlVXCMYQ,20140306
-0G_6-KFGpCpxTUlVXCMYQ,20140307
-0G_6-KFGpCpxTUlVXCMYQ,20140308
-0G_6-KFGpCpxTUlVXCMYQ,20140310
-0G_6-KFGpCpxTUlVXCMYQ,20140314
-0G_6-KFGpCpxTUlVXCMYQ,20140315
-0G_6-KFGpCpxTUlVXCMYQ,20140318
-0G_6-KFGpCpxTUlVXCMYQ,20140319
-0G_6-KFGpCpxTUlVXCMYQ,20140320
-0G_6-KFGpCpxTUlVXCMYQ,20140324
-0G_6-KFGpCpxTUlVXCMYQ,20140325
-0G_6-KFGpCpxTUlVXCMYQ,20140326
-0G_6-KFGpCpxTUlVXCMYQ,20140327
-0G_6-KFGpCpxTUlVXCMYQ,20140328
-0G_6-KFGpCpxTUlVXCMYQ,20140330
-0G_6-KFGpCpxTUlVXCMYQ,20140401
-0G_6-KFGpCpxTUlVXCMYQ,20140402
-0G_6-KFGpCpxTUlVXCMYQ,20140403
-0G_6-KFGpCpxTUlVXCMYQ,20140404
-0G_6-KFGpCpxTUlVXCMYQ,20140405
-0G_6-KFGpCpxTUlVXCMYQ,20140406
-0G_6-KFGpCpxTUlVXCMYQ,20140408
-0G_6-KFGpCpxTUlVXCMYQ,20140409
-0G_6-KFGpCpxTUlVXCMYQ,20140411
-0G_6-KFGpCpxTUlVXCMYQ,20140413
-0G_6-KFGpCpxTUlVXCMYQ,20140414
-0G_6-KFGpCpxTUlVXCMYQ,20140415
-0G_6-KFGpCpxTUlVXCMYQ,20140416
-0G_6-KFGpCpxTUlVXCMYQ,20140417
-0G_6-KFGpCpxTUlVXCMYQ,20140419
-0G_6-KFGpCpxTUlVXCMYQ,20140421
-0G_6-KFGpCpxTUlVXCMYQ,20140422
-0G_6-KFGpCpxTUlVXCMYQ,20140423
-0G_6-KFGpCpxTUlVXCMYQ,20140428
-0G_6-KFGpCpxTUlVXCMYQ,20140429
-0G_6-KFGpCpxTUlVXCMYQ,20140430
-0G_6-KFGpCpxTUlVXCMYQ,20140501
-0G_6-KFGpCpxTUlVXCMYQ,20140503
-0G_6-KFGpCpxTUlVXCMYQ,20140504
-0G_6-KFGpCpxTUlVXCMYQ,20140506
-0G_6-KFGpCpxTUlVXCMYQ,20140507
-0G_6-KFGpCpxTUlVXCMYQ,20140509
-0G_6-KFGpCpxTUlVXCMYQ,20140510
-0G_6-KFGpCpxTUlVXCMYQ,20140511
-0G_6-KFGpCpxTUlVXCMYQ,20140512
-0G_6-KFGpCpxTUlVXCMYQ,20140513
-0G_6-KFGpCpxTUlVXCMYQ,20140514
-0G_6-KFGpCpxTUlVXCMYQ,20140515
-0G_6-KFGpCpxTUlVXCMYQ,20140520
-0G_6-KFGpCpxTUlVXCMYQ,20140522
-0G_6-KFGpCpxTUlVXCMYQ,20140526
-0G_6-KFGpCpxTUlVXCMYQ,20140527
-0G_6-KFGpCpxTUlVXCMYQ,20140528
-0G_6-KFGpCpxTUlVXCMYQ,20140530
-0G_6-KFGpCpxTUlVXCMYQ,20140531
-0G_6-KFGpCpxTUlVXCMYQ,20140604
-0G_6-KFGpCpxTUlVXCMYQ,20140607
-0G_6-KFGpCpxTUlVXCMYQ,20140614
-0G_6-KFGpCpxTUlVXCMYQ,20140621
-0G_6-KFGpCpxTUlVXCMYQ,20140622
-0G_6-KFGpCpxTUlVXCMYQ,20140623
-0G_6-KFGpCpxTUlVXCMYQ,20140626
-0G_6-KFGpCpxTUlVXCMYQ,20140629
-0G_6-KFGpCpxTUlVXCMYQ,20140705
-0G_6-KFGpCpxTUlVXCMYQ,20140711
-0G_6-KFGpCpxTUlVXCMYQ,20140712
-0G_6-KFGpCpxTUlVXCMYQ,20140713
-0G_6-KFGpCpxTUlVXCMYQ,20140715
-0G_6-KFGpCpxTUlVXCMYQ,20140720
-0G_6-KFGpCpxTUlVXCMYQ,20140725
-0G_6-KFGpCpxTUlVXCMYQ,20140727
-0G_6-KFGpCpxTUlVXCMYQ,20140801
-0G_6-KFGpCpxTUlVXCMYQ,20140803
-0G_6-KFGpCpxTUlVXCMYQ,20140806
-0G_6-KFGpCpxTUlVXCMYQ,20140808
-0G_6-KFGpCpxTUlVXCMYQ,20140809
-0G_6-KFGpCpxTUlVXCMYQ,20140814
-0G_6-KFGpCpxTUlVXCMYQ,20140815
-0G_6-KFGpCpxTUlVXCMYQ,20140816
-0G_6-KFGpCpxTUlVXCMYQ,20140817
-0G_6-KFGpCpxTUlVXCMYQ,20140820
-0G_6-KFGpCpxTUlVXCMYQ,20140823
-0G_6-KFGpCpxTUlVXCMYQ,20140824
-0G_6-KFGpCpxTUlVXCMYQ,20140828
-0G_6-KFGpCpxTUlVXCMYQ,20140903
-0G_6-KFGpCpxTUlVXCMYQ,20140906
-0G_6-KFGpCpxTUlVXCMYQ,20140914
-0G_6-KFGpCpxTUlVXCMYQ,20140921
-0G_6-KFGpCpxTUlVXCMYQ,20140927
-0G_6-KFGpCpxTUlVXCMYQ,20140928
-0G_6-KFGpCpxTUlVXCMYQ,20141004
-0G_6-KFGpCpxTUlVXCMYQ,20141009
-0G_6-KFGpCpxTUlVXCMYQ,20141011
-0G_6-KFGpCpxTUlVXCMYQ,20141018
-0G_6-KFGpCpxTUlVXCMYQ,20141019
-0G_6-KFGpCpxTUlVXCMYQ,20141023
-0G_6-KFGpCpxTUlVXCMYQ,20141025
-0G_6-KFGpCpxTUlVXCMYQ,20141030
-0G_6-KFGpCpxTUlVXCMYQ,20141102
-0G_6-KFGpCpxTUlVXCMYQ,20141103
-0G_6-KFGpCpxTUlVXCMYQ,20141105
-0G_6-KFGpCpxTUlVXCMYQ,20141107
-0G_6-KFGpCpxTUlVXCMYQ,20141116
-0G_6-KFGpCpxTUlVXCMYQ,20141128
-0G_6-KFGpCpxTUlVXCMYQ,20141207
-0G_6-KFGpCpxTUlVXCMYQ,20141212
-0G_6-KFGpCpxTUlVXCMYQ,20141213
-0G_6-KFGpCpxTUlVXCMYQ,20141217
-0G_6-KFGpCpxTUlVXCMYQ,20141223
-0G_6-KFGpCpxTUlVXCMYQ,20141228
-0G_6-KFGpCpxTUlVXCMYQ,20141230
-0G_6-KFGpCpxTUlVXCMYQ,20150104
-0G_6-KFGpCpxTUlVXCMYQ,20150106
-0G_6-KFGpCpxTUlVXCMYQ,20150110
-0G_6-KFGpCpxTUlVXCMYQ,20150119
-0G_6-KFGpCpxTUlVXCMYQ,20150122
-0G_6-KFGpCpxTUlVXCMYQ,20150123
-0G_6-KFGpCpxTUlVXCMYQ,20150124
-0G_6-KFGpCpxTUlVXCMYQ,20150131
-0G_6-KFGpCpxTUlVXCMYQ,20150205
-0G_6-KFGpCpxTUlVXCMYQ,20150206
-0G_6-KFGpCpxTUlVXCMYQ,20150207
-0G_6-KFGpCpxTUlVXCMYQ,20150208
-0G_6-KFGpCpxTUlVXCMYQ,20150209
-0G_6-KFGpCpxTUlVXCMYQ,20150213
-0G_6-KFGpCpxTUlVXCMYQ,20150216
-0G_6-KFGpCpxTUlVXCMYQ,20150217
-0G_6-KFGpCpxTUlVXCMYQ,20150222
-0G_6-KFGpCpxTUlVXCMYQ,20150226
-0G_6-KFGpCpxTUlVXCMYQ,20150228
-0G_6-KFGpCpxTUlVXCMYQ,20150307
-0G_6-KFGpCpxTUlVXCMYQ,20150309
-0M0b-XhtFagyLmsBtOe8w,20120209
-0M0b-XhtFagyLmsBtOe8w,20120217
-0M0b-XhtFagyLmsBtOe8w,20120218
-0M0b-XhtFagyLmsBtOe8w,20120226
-0M0b-XhtFagyLmsBtOe8w,20120301
-0M0b-XhtFagyLmsBtOe8w,20120313
-0M0b-XhtFagyLmsBtOe8w,20120427
-0M0b-XhtFagyLmsBtOe8w,20120506
-0M0b-XhtFagyLmsBtOe8w,20120628
-0M0b-XhtFagyLmsBtOe8w,20121028
-0M0b-XhtFagyLmsBtOe8w,20130221
-0M0b-XhtFagyLmsBtOe8w,20130301
-0M0b-XhtFagyLmsBtOe8w,20130310
-0M0b-XhtFagyLmsBtOe8w,20130329
-0M0b-XhtFagyLmsBtOe8w,20130831
-0M0b-XhtFagyLmsBtOe8w,20131005
-0M0b-XhtFagyLmsBtOe8w,20150305
-0M0b-XhtFagyLmsBtOe8w,20150704
-0M0b-XhtFagyLmsBtOe8w,20150802
-0M0b-XhtFagyLmsBtOe8w,20160219
-0M0b-XhtFagyLmsBtOe8w,20160401
-0M0b-XhtFagyLmsBtOe8w,20160820
-0M0b-XhtFagyLmsBtOe8w,20160924
-0M0b-XhtFagyLmsBtOe8w,20161002
-0M0b-XhtFagyLmsBtOe8w,20161120
-0M0b-XhtFagyLmsBtOe8w,20170211
-0M0b-XhtFagyLmsBtOe8w,20170630
-0M0b-XhtFagyLmsBtOe8w,20170812
-0M0b-XhtFagyLmsBtOe8w,20171014
-0PN_KFPtbnLQZEeb23XiA,20110223
-0PN_KFPtbnLQZEeb23XiA,20110301
-0PN_KFPtbnLQZEeb23XiA,20110706
-0PN_KFPtbnLQZEeb23XiA,20110715
-0PN_KFPtbnLQZEeb23XiA,20111001
-0PN_KFPtbnLQZEeb23XiA,20120113
-0PN_KFPtbnLQZEeb23XiA,20120130
-0PN_KFPtbnLQZEeb23XiA,20130326
-0PN_KFPtbnLQZEeb23XiA,20130416
-0PN_KFPtbnLQZEeb23XiA,20130724
-0PN_KFPtbnLQZEeb23XiA,20130727
-0TffRSXXIlBYVbb5AwfTg,20130604
-0TffRSXXIlBYVbb5AwfTg,20130605
-0TffRSXXIlBYVbb5AwfTg,20130624
-0TffRSXXIlBYVbb5AwfTg,20130705
-0TffRSXXIlBYVbb5AwfTg,20130706
-0TffRSXXIlBYVbb5AwfTg,20130716
-0TffRSXXIlBYVbb5AwfTg,20130718
-0TffRSXXIlBYVbb5AwfTg,20130723
-0TffRSXXIlBYVbb5AwfTg,20130728
-0TffRSXXIlBYVbb5AwfTg,20130729
-0TffRSXXIlBYVbb5AwfTg,20130802
-0TffRSXXIlBYVbb5AwfTg,20130810
-0TffRSXXIlBYVbb5AwfTg,20130817
-0TffRSXXIlBYVbb5AwfTg,20130824
-0TffRSXXIlBYVbb5AwfTg,20130830
-0TffRSXXIlBYVbb5AwfTg,20130905
-0TffRSXXIlBYVbb5AwfTg,20130908
-0TffRSXXIlBYVbb5AwfTg,20130909
-0TffRSXXIlBYVbb5AwfTg,20130910
-0TffRSXXIlBYVbb5AwfTg,20130915
-0TffRSXXIlBYVbb5AwfTg,20130916
-0TffRSXXIlBYVbb5AwfTg,20130927
-0TffRSXXIlBYVbb5AwfTg,20131018
-0TffRSXXIlBYVbb5AwfTg,20131019
-0TffRSXXIlBYVbb5AwfTg,20131022
-0TffRSXXIlBYVbb5AwfTg,20131027
-0TffRSXXIlBYVbb5AwfTg,20131030
-0TffRSXXIlBYVbb5AwfTg,20131102
-0TffRSXXIlBYVbb5AwfTg,20131106
-0TffRSXXIlBYVbb5AwfTg,20131107
-0TffRSXXIlBYVbb5AwfTg,20131113
-0TffRSXXIlBYVbb5AwfTg,20131115
-0TffRSXXIlBYVbb5AwfTg,20131116
-0TffRSXXIlBYVbb5AwfTg,20131119
-0TffRSXXIlBYVbb5AwfTg,20131127
-0TffRSXXIlBYVbb5AwfTg,20131201
-0TffRSXXIlBYVbb5AwfTg,20131202
-0TffRSXXIlBYVbb5AwfTg,20131206
-0TffRSXXIlBYVbb5AwfTg,20131208
-0TffRSXXIlBYVbb5AwfTg,20131213
-0TffRSXXIlBYVbb5AwfTg,20131215
-0TffRSXXIlBYVbb5AwfTg,20140124
-0TffRSXXIlBYVbb5AwfTg,20140131
-0TffRSXXIlBYVbb5AwfTg,20140214
-0TffRSXXIlBYVbb5AwfTg,20140215
-0TffRSXXIlBYVbb5AwfTg,20140226
-0TffRSXXIlBYVbb5AwfTg,20140311
-0TffRSXXIlBYVbb5AwfTg,20140312
-0TffRSXXIlBYVbb5AwfTg,20140313
-0TffRSXXIlBYVbb5AwfTg,20140316
-0TffRSXXIlBYVbb5AwfTg,20140317
-0TffRSXXIlBYVbb5AwfTg,20140321
-0TffRSXXIlBYVbb5AwfTg,20140420
-0TffRSXXIlBYVbb5AwfTg,20140425
-0TffRSXXIlBYVbb5AwfTg,20140427
-0TffRSXXIlBYVbb5AwfTg,20140619
-0TffRSXXIlBYVbb5AwfTg,20140624
-0TffRSXXIlBYVbb5AwfTg,20140630
-0TffRSXXIlBYVbb5AwfTg,20140701
-0TffRSXXIlBYVbb5AwfTg,20140702
-0TffRSXXIlBYVbb5AwfTg,20140703
-0TffRSXXIlBYVbb5AwfTg,20140709
-0TffRSXXIlBYVbb5AwfTg,20140719
-0TffRSXXIlBYVbb5AwfTg,20140726
-0TffRSXXIlBYVbb5AwfTg,20140729
-0TffRSXXIlBYVbb5AwfTg,20140730
-0TffRSXXIlBYVbb5AwfTg,20140802
-0TffRSXXIlBYVbb5AwfTg,20140819
-0TffRSXXIlBYVbb5AwfTg,20140821
-0TffRSXXIlBYVbb5AwfTg,20140822
-0TffRSXXIlBYVbb5AwfTg,20140827
-0TffRSXXIlBYVbb5AwfTg,20140902
-0TffRSXXIlBYVbb5AwfTg,20140905
-0TffRSXXIlBYVbb5AwfTg,20140910
-0TffRSXXIlBYVbb5AwfTg,20140911
-0TffRSXXIlBYVbb5AwfTg,20140912
-0TffRSXXIlBYVbb5AwfTg,20140915
-0TffRSXXIlBYVbb5AwfTg,20140920
-0TffRSXXIlBYVbb5AwfTg,20140924
-0TffRSXXIlBYVbb5AwfTg,20140925
-0TffRSXXIlBYVbb5AwfTg,20141002
-0TffRSXXIlBYVbb5AwfTg,20141012
-0TffRSXXIlBYVbb5AwfTg,20141013
-0TffRSXXIlBYVbb5AwfTg,20141015
-0TffRSXXIlBYVbb5AwfTg,20141016
-0TffRSXXIlBYVbb5AwfTg,20141022
-0TffRSXXIlBYVbb5AwfTg,20141029
-0TffRSXXIlBYVbb5AwfTg,20141031
-0TffRSXXIlBYVbb5AwfTg,20141101
-0TffRSXXIlBYVbb5AwfTg,20141104
-0TffRSXXIlBYVbb5AwfTg,20141106
-0TffRSXXIlBYVbb5AwfTg,20141113
-0TffRSXXIlBYVbb5AwfTg,20141115
-0TffRSXXIlBYVbb5AwfTg,20141120
-0TffRSXXIlBYVbb5AwfTg,20141121
-0TffRSXXIlBYVbb5AwfTg,20141126
-0TffRSXXIlBYVbb5AwfTg,20141129
-0TffRSXXIlBYVbb5AwfTg,20141209
-0TffRSXXIlBYVbb5AwfTg,20141214
-0TffRSXXIlBYVbb5AwfTg,20141216
-0TffRSXXIlBYVbb5AwfTg,20141218
-0TffRSXXIlBYVbb5AwfTg,20141220
-0TffRSXXIlBYVbb5AwfTg,20141225
-0TffRSXXIlBYVbb5AwfTg,20141226
-0TffRSXXIlBYVbb5AwfTg,20150103
-0TffRSXXIlBYVbb5AwfTg,20150130
-0TffRSXXIlBYVbb5AwfTg,20150204
-0TffRSXXIlBYVbb5AwfTg,20150212
-0TffRSXXIlBYVbb5AwfTg,20150218
-0TffRSXXIlBYVbb5AwfTg,20150224
-0TffRSXXIlBYVbb5AwfTg,20150225
-0TffRSXXIlBYVbb5AwfTg,20150227
-0TffRSXXIlBYVbb5AwfTg,20150301
-0TffRSXXIlBYVbb5AwfTg,20150304
